#separator:,
#html:true
#if matches:update current
#notetype:Spanish Conjugation
#deck:Spanish::conjugación::All verbs::all
#columns:question,infinitivo,polski,english,person,case,conj_espanol,conj_polski,irregular,hint,tags
"sentir, yo, futuro",sentir,czuć,to feel,yo,futuro_simple,sentiré,,false,,
"sentir, tú, futuro",sentir,czuć,to feel,tu,futuro_simple,sentirás,,false,,
"sentir, él, futuro",sentir,czuć,to feel,el,futuro_simple,sentirá,,false,,
"sentir, ns, futuro",sentir,czuć,to feel,ns,futuro_simple,sentiremos,,false,,
"sentir, vs, futuro",sentir,czuć,to feel,vs,futuro_simple,sentiréis,,false,,
"sentir, ellos, futuro",sentir,czuć,to feel,ellos,futuro_simple,sentirán,,false,,
"ser, yo, presente",ser,być,to be,yo,presente,so<em>y</em>,jestem,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, tú, presente",ser,być,to be,tu,presente,<em>er</em>es,jesteś,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, él, presente",ser,być,to be,el,presente,<em>es</em>,jest,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, ns, presente",ser,być,to be,ns,presente,s<em>o</em>mos,jesteśmy,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, vs, presente",ser,być,to be,vs,presente,s<em>o</em>is,jesteście,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, ellos, presente",ser,być,to be,ellos,presente,s<em>o</em>n,są,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, yo, pret. indefinido",ser,być,to be,yo,pret_indefinido,<em>fui</em>,byłem,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, tú, pret. indefinido",ser,być,to be,tu,pret_indefinido,<em>fu</em>iste,byłeś,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, él, pret. indefinido",ser,być,to be,el,pret_indefinido,<em>fue</em>,był,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, ns, pret. indefinido",ser,być,to be,ns,pret_indefinido,<em>fu</em>imos,byliśmy,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, vs, pret. indefinido",ser,być,to be,vs,pret_indefinido,<em>fu</em>isteis,byliście,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, ellos, pret. indefinido",ser,być,to be,ellos,pret_indefinido,<em>fu</em>eron,byli,true,ser,conjugation::po-polsku conjugation::basic-verb
"ser, yo, pret. perfecto",ser,być,to be,yo,pret_perfecto,he sido,,false,ser,conjugation::basic-verb
"ser, tú, pret. perfecto",ser,być,to be,tu,pret_perfecto,has sido,,false,ser,conjugation::basic-verb
"ser, él, pret. perfecto",ser,być,to be,el,pret_perfecto,ha sido,,false,ser,conjugation::basic-verb
"ser, ns, pret. perfecto",ser,być,to be,ns,pret_perfecto,hemos sido,,false,ser,conjugation::basic-verb
"ser, vs, pret. perfecto",ser,być,to be,vs,pret_perfecto,habéis sido,,false,ser,conjugation::basic-verb
"ser, ellos, pret. perfecto",ser,być,to be,ellos,pret_perfecto,han sido,,false,ser,conjugation::basic-verb
"ser, yo, presente progresivo",ser,być,to be,yo,presente_progresivo,estoy siendo,,false,ser,conjugation::basic-verb
"ser, tú, presente progresivo",ser,być,to be,tu,presente_progresivo,estás siendo,,false,ser,conjugation::basic-verb
"ser, él, presente progresivo",ser,być,to be,el,presente_progresivo,está siendo,,false,ser,conjugation::basic-verb
"ser, ns, presente progresivo",ser,być,to be,ns,presente_progresivo,estamos siendo,,false,ser,conjugation::basic-verb
"ser, vs, presente progresivo",ser,być,to be,vs,presente_progresivo,estáis siendo,,false,ser,conjugation::basic-verb
"ser, ellos, presente progresivo",ser,być,to be,ellos,presente_progresivo,están siendo,,false,ser,conjugation::basic-verb
"ser, yo, pretérito imperfecto",ser,być,to be,yo,pret_imperfecto,<em>er</em>a,,true,ser,conjugation::basic-verb
"ser, tú, pretérito imperfecto",ser,być,to be,tu,pret_imperfecto,<em>er</em>as,,true,ser,conjugation::basic-verb
"ser, él, pretérito imperfecto",ser,być,to be,el,pret_imperfecto,<em>er</em>a,,true,ser,conjugation::basic-verb
"ser, ns, pretérito imperfecto",ser,być,to be,ns,pret_imperfecto,<em>ér</em>amos,,true,ser,conjugation::basic-verb
"ser, vs, pretérito imperfecto",ser,być,to be,vs,pret_imperfecto,<em>er</em>ais,,true,ser,conjugation::basic-verb
"ser, ellos, pretérito imperfecto",ser,być,to be,ellos,pret_imperfecto,<em>er</em>an,,true,ser,conjugation::basic-verb
"ser, tú, imperativo",ser,być,to be,tu,imperativo,s<em>é</em>,,true,ser,conjugation::basic-verb
"ser, usted, imperativo",ser,być,to be,ud,imperativo,s<em>e</em>a,,true,ser,conjugation::basic-verb
"ser, ns, imperativo",ser,być,to be,ns,imperativo,s<em>e</em>amos,,true,ser,conjugation::basic-verb
"ser, vs, imperativo",ser,być,to be,vs,imperativo,sed,,false,ser,conjugation::basic-verb
"ser, ustedes, imperativo",ser,być,to be,uds,imperativo,s<em>e</em>an,,true,ser,conjugation::basic-verb
"ser, yo, futuro",ser,być,to be,yo,futuro_simple,seré,,false,ser,conjugation::basic-verb
"ser, tú, futuro",ser,być,to be,tu,futuro_simple,serás,,false,ser,conjugation::basic-verb
"ser, él, futuro",ser,być,to be,el,futuro_simple,será,,false,ser,conjugation::basic-verb
"ser, ns, futuro",ser,być,to be,ns,futuro_simple,seremos,,false,ser,conjugation::basic-verb
"ser, vs, futuro",ser,być,to be,vs,futuro_simple,seréis,,false,ser,conjugation::basic-verb
"ser, ellos, futuro",ser,być,to be,ellos,futuro_simple,serán,,false,ser,conjugation::basic-verb
"soler, yo, presente",soler,mieć w zwyczaju,to use to,yo,presente,s<em>ue</em>lo,,true,,
"soler, tú, presente",soler,mieć w zwyczaju,to use to,tu,presente,s<em>ue</em>les,,true,,
"soler, él, presente",soler,mieć w zwyczaju,to use to,el,presente,s<em>ue</em>le,,true,,
"soler, ns, presente",soler,mieć w zwyczaju,to use to,ns,presente,solemos,,false,,
"soler, vs, presente",soler,mieć w zwyczaju,to use to,vs,presente,soléis,,false,,
"soler, ellos, presente",soler,mieć w zwyczaju,to use to,ellos,presente,s<em>ue</em>len,,true,,
"soler, yo, pret. indefinido",soler,mieć w zwyczaju,to use to,yo,pret_indefinido,solí,,false,,
"soler, tú, pret. indefinido",soler,mieć w zwyczaju,to use to,tu,pret_indefinido,soliste,,false,,
"soler, él, pret. indefinido",soler,mieć w zwyczaju,to use to,el,pret_indefinido,solió,,false,,
"soler, ns, pret. indefinido",soler,mieć w zwyczaju,to use to,ns,pret_indefinido,solimos,,false,,
"soler, vs, pret. indefinido",soler,mieć w zwyczaju,to use to,vs,pret_indefinido,solisteis,,false,,
"soler, ellos, pret. indefinido",soler,mieć w zwyczaju,to use to,ellos,pret_indefinido,solieron,,false,,
"soler, yo, pret. perfecto",soler,mieć w zwyczaju,to use to,yo,pret_perfecto,he solido,,false,,
"soler, tú, pret. perfecto",soler,mieć w zwyczaju,to use to,tu,pret_perfecto,has solido,,false,,
"soler, él, pret. perfecto",soler,mieć w zwyczaju,to use to,el,pret_perfecto,ha solido,,false,,
"soler, ns, pret. perfecto",soler,mieć w zwyczaju,to use to,ns,pret_perfecto,hemos solido,,false,,
"soler, vs, pret. perfecto",soler,mieć w zwyczaju,to use to,vs,pret_perfecto,habéis solido,,false,,
"soler, ellos, pret. perfecto",soler,mieć w zwyczaju,to use to,ellos,pret_perfecto,han solido,,false,,
"soler, yo, presente progresivo",soler,mieć w zwyczaju,to use to,yo,presente_progresivo,estoy soliendo,,false,,
"soler, tú, presente progresivo",soler,mieć w zwyczaju,to use to,tu,presente_progresivo,estás soliendo,,false,,
"soler, él, presente progresivo",soler,mieć w zwyczaju,to use to,el,presente_progresivo,está soliendo,,false,,
"soler, ns, presente progresivo",soler,mieć w zwyczaju,to use to,ns,presente_progresivo,estamos soliendo,,false,,
"soler, vs, presente progresivo",soler,mieć w zwyczaju,to use to,vs,presente_progresivo,estáis soliendo,,false,,
"soler, ellos, presente progresivo",soler,mieć w zwyczaju,to use to,ellos,presente_progresivo,están soliendo,,false,,
"soler, yo, pretérito imperfecto",soler,mieć w zwyczaju,to use to,yo,pret_imperfecto,solía,,false,,
"soler, tú, pretérito imperfecto",soler,mieć w zwyczaju,to use to,tu,pret_imperfecto,solías,,false,,
"soler, él, pretérito imperfecto",soler,mieć w zwyczaju,to use to,el,pret_imperfecto,solía,,false,,
"soler, ns, pretérito imperfecto",soler,mieć w zwyczaju,to use to,ns,pret_imperfecto,solíamos,,false,,
"soler, vs, pretérito imperfecto",soler,mieć w zwyczaju,to use to,vs,pret_imperfecto,solíais,,false,,
"soler, ellos, pretérito imperfecto",soler,mieć w zwyczaju,to use to,ellos,pret_imperfecto,solían,,false,,
"soler, tú, imperativo",soler,mieć w zwyczaju,to use to,tu,imperativo,s<em>ue</em>le,,true,,
"soler, usted, imperativo",soler,mieć w zwyczaju,to use to,ud,imperativo,s<em>ue</em>la,,true,,
"soler, ns, imperativo",soler,mieć w zwyczaju,to use to,ns,imperativo,solamos,,false,,
"soler, vs, imperativo",soler,mieć w zwyczaju,to use to,vs,imperativo,soled,,false,,
"soler, ustedes, imperativo",soler,mieć w zwyczaju,to use to,uds,imperativo,s<em>ue</em>lan,,true,,
"soler, yo, futuro",soler,mieć w zwyczaju,to use to,yo,futuro_simple,soleré,,false,,
"soler, tú, futuro",soler,mieć w zwyczaju,to use to,tu,futuro_simple,solerás,,false,,
"soler, él, futuro",soler,mieć w zwyczaju,to use to,el,futuro_simple,solerá,,false,,
"soler, ns, futuro",soler,mieć w zwyczaju,to use to,ns,futuro_simple,soleremos,,false,,
"soler, vs, futuro",soler,mieć w zwyczaju,to use to,vs,futuro_simple,soleréis,,false,,
"soler, ellos, futuro",soler,mieć w zwyczaju,to use to,ellos,futuro_simple,solerán,,false,,
"suponer, yo, presente",suponer,przypuszczać,to suppose,yo,presente,supon<em>g</em>o,,true,,
"suponer, tú, presente",suponer,przypuszczać,to suppose,tu,presente,supones,,false,,
"suponer, él, presente",suponer,przypuszczać,to suppose,el,presente,supone,,false,,
"suponer, ns, presente",suponer,przypuszczać,to suppose,ns,presente,suponemos,,false,,
"suponer, vs, presente",suponer,przypuszczać,to suppose,vs,presente,suponéis,,false,,
"suponer, ellos, presente",suponer,przypuszczać,to suppose,ellos,presente,suponen,,false,,
"suponer, yo, pret. indefinido",suponer,przypuszczać,to suppose,yo,pret_indefinido,sup<em>use</em>,,true,,
"suponer, tú, pret. indefinido",suponer,przypuszczać,to suppose,tu,pret_indefinido,sup<em>us</em>iste,,true,,
"suponer, él, pret. indefinido",suponer,przypuszczać,to suppose,el,pret_indefinido,sup<em>uso</em>,,true,,
"suponer, ns, pret. indefinido",suponer,przypuszczać,to suppose,ns,pret_indefinido,sup<em>us</em>imos,,true,,
"suponer, vs, pret. indefinido",suponer,przypuszczać,to suppose,vs,pret_indefinido,sup<em>us</em>isteis,,true,,
"suponer, ellos, pret. indefinido",suponer,przypuszczać,to suppose,ellos,pret_indefinido,sup<em>us</em>ieron,,true,,
"suponer, yo, pret. perfecto",suponer,przypuszczać,to suppose,yo,pret_perfecto,he sup<em>uest</em>o,,true,,
"suponer, tú, pret. perfecto",suponer,przypuszczać,to suppose,tu,pret_perfecto,has sup<em>uest</em>o,,true,,
"suponer, él, pret. perfecto",suponer,przypuszczać,to suppose,el,pret_perfecto,ha sup<em>uest</em>o,,true,,
"suponer, ns, pret. perfecto",suponer,przypuszczać,to suppose,ns,pret_perfecto,hemos sup<em>uest</em>o,,true,,
"suponer, vs, pret. perfecto",suponer,przypuszczać,to suppose,vs,pret_perfecto,habéis sup<em>uest</em>o,,true,,
"suponer, ellos, pret. perfecto",suponer,przypuszczać,to suppose,ellos,pret_perfecto,han sup<em>uest</em>o,,true,,
"suponer, yo, presente progresivo",suponer,przypuszczać,to suppose,yo,presente_progresivo,estoy suponiendo,,false,,
"suponer, tú, presente progresivo",suponer,przypuszczać,to suppose,tu,presente_progresivo,estás suponiendo,,false,,
"suponer, él, presente progresivo",suponer,przypuszczać,to suppose,el,presente_progresivo,está suponiendo,,false,,
"suponer, ns, presente progresivo",suponer,przypuszczać,to suppose,ns,presente_progresivo,estamos suponiendo,,false,,
"suponer, vs, presente progresivo",suponer,przypuszczać,to suppose,vs,presente_progresivo,estáis suponiendo,,false,,
"suponer, ellos, presente progresivo",suponer,przypuszczać,to suppose,ellos,presente_progresivo,están suponiendo,,false,,
"suponer, yo, pretérito imperfecto",suponer,przypuszczać,to suppose,yo,pret_imperfecto,suponía,,false,,
"suponer, tú, pretérito imperfecto",suponer,przypuszczać,to suppose,tu,pret_imperfecto,suponías,,false,,
"suponer, él, pretérito imperfecto",suponer,przypuszczać,to suppose,el,pret_imperfecto,suponía,,false,,
"suponer, ns, pretérito imperfecto",suponer,przypuszczać,to suppose,ns,pret_imperfecto,suponíamos,,false,,
"suponer, vs, pretérito imperfecto",suponer,przypuszczać,to suppose,vs,pret_imperfecto,suponíais,,false,,
"suponer, ellos, pretérito imperfecto",suponer,przypuszczać,to suppose,ellos,pret_imperfecto,suponían,,false,,
"suponer, tú, imperativo",suponer,przypuszczać,to suppose,tu,imperativo,sup<em>ón</em>,,true,,
"suponer, usted, imperativo",suponer,przypuszczać,to suppose,ud,imperativo,supon<em>g</em>a,,true,,
"suponer, ns, imperativo",suponer,przypuszczać,to suppose,ns,imperativo,supon<em>g</em>amos,,true,,
"suponer, vs, imperativo",suponer,przypuszczać,to suppose,vs,imperativo,suponed,,false,,
"suponer, ustedes, imperativo",suponer,przypuszczać,to suppose,uds,imperativo,supon<em>g</em>an,,true,,
"suponer, yo, futuro",suponer,przypuszczać,to suppose,yo,futuro_simple,supon<em>dr</em>é,,true,,
"suponer, tú, futuro",suponer,przypuszczać,to suppose,tu,futuro_simple,supon<em>dr</em>ás,,true,,
"suponer, él, futuro",suponer,przypuszczać,to suppose,el,futuro_simple,supon<em>dr</em>á,,true,,
"suponer, ns, futuro",suponer,przypuszczać,to suppose,ns,futuro_simple,supon<em>dr</em>emos,,true,,
"suponer, vs, futuro",suponer,przypuszczać,to suppose,vs,futuro_simple,supon<em>dr</em>éis,,true,,
"suponer, ellos, futuro",suponer,przypuszczać,to suppose,ellos,futuro_simple,supon<em>dr</em>án,,true,,
"sustituir, yo, presente",sustituir,zastępować,to substitute,yo,presente,sustitu<em>y</em>o,,true,,
"sustituir, tú, presente",sustituir,zastępować,to substitute,tu,presente,sustitu<em>y</em>es,,true,,
"sustituir, él, presente",sustituir,zastępować,to substitute,el,presente,sustitu<em>y</em>e,,true,,
"sustituir, ns, presente",sustituir,zastępować,to substitute,ns,presente,sustituimos,,false,,
"sustituir, vs, presente",sustituir,zastępować,to substitute,vs,presente,sustituís,,false,,
"sustituir, ellos, presente",sustituir,zastępować,to substitute,ellos,presente,sustitu<em>y</em>en,,true,,
"sustituir, yo, pret. indefinido",sustituir,zastępować,to substitute,yo,pret_indefinido,sustituí,,false,,
"sustituir, tú, pret. indefinido",sustituir,zastępować,to substitute,tu,pret_indefinido,sustituiste,,false,,
"sustituir, él, pret. indefinido",sustituir,zastępować,to substitute,el,pret_indefinido,sustitu<em>y</em>ó,,true,,
"sustituir, ns, pret. indefinido",sustituir,zastępować,to substitute,ns,pret_indefinido,sustituimos,,false,,
"sustituir, vs, pret. indefinido",sustituir,zastępować,to substitute,vs,pret_indefinido,sustituisteis,,false,,
"sustituir, ellos, pret. indefinido",sustituir,zastępować,to substitute,ellos,pret_indefinido,sustitu<em>y</em>eron,,true,,
"sustituir, yo, pret. perfecto",sustituir,zastępować,to substitute,yo,pret_perfecto,he sustituido,,false,,
"sustituir, tú, pret. perfecto",sustituir,zastępować,to substitute,tu,pret_perfecto,has sustituido,,false,,
"sustituir, él, pret. perfecto",sustituir,zastępować,to substitute,el,pret_perfecto,ha sustituido,,false,,
"sustituir, ns, pret. perfecto",sustituir,zastępować,to substitute,ns,pret_perfecto,hemos sustituido,,false,,
"sustituir, vs, pret. perfecto",sustituir,zastępować,to substitute,vs,pret_perfecto,habéis sustituido,,false,,
"sustituir, ellos, pret. perfecto",sustituir,zastępować,to substitute,ellos,pret_perfecto,han sustituido,,false,,
"sustituir, yo, presente progresivo",sustituir,zastępować,to substitute,yo,presente_progresivo,estoy sustitu<em>y</em>endo,,true,,
"sustituir, tú, presente progresivo",sustituir,zastępować,to substitute,tu,presente_progresivo,estás sustitu<em>y</em>endo,,true,,
"sustituir, él, presente progresivo",sustituir,zastępować,to substitute,el,presente_progresivo,está sustitu<em>y</em>endo,,true,,
"sustituir, ns, presente progresivo",sustituir,zastępować,to substitute,ns,presente_progresivo,estamos sustitu<em>y</em>endo,,true,,
"sustituir, vs, presente progresivo",sustituir,zastępować,to substitute,vs,presente_progresivo,estáis sustitu<em>y</em>endo,,true,,
"sustituir, ellos, presente progresivo",sustituir,zastępować,to substitute,ellos,presente_progresivo,están sustitu<em>y</em>endo,,true,,
"sustituir, yo, pretérito imperfecto",sustituir,zastępować,to substitute,yo,pret_imperfecto,sustituía,,false,,
"sustituir, tú, pretérito imperfecto",sustituir,zastępować,to substitute,tu,pret_imperfecto,sustituías,,false,,
"sustituir, él, pretérito imperfecto",sustituir,zastępować,to substitute,el,pret_imperfecto,sustituía,,false,,
"sustituir, ns, pretérito imperfecto",sustituir,zastępować,to substitute,ns,pret_imperfecto,sustituíamos,,false,,
"sustituir, vs, pretérito imperfecto",sustituir,zastępować,to substitute,vs,pret_imperfecto,sustituíais,,false,,
"sustituir, ellos, pretérito imperfecto",sustituir,zastępować,to substitute,ellos,pret_imperfecto,sustituían,,false,,
"sustituir, tú, imperativo",sustituir,zastępować,to substitute,tu,imperativo,sustitu<em>y</em>e,,true,,
"sustituir, usted, imperativo",sustituir,zastępować,to substitute,ud,imperativo,sustitu<em>y</em>a,,true,,
"sustituir, ns, imperativo",sustituir,zastępować,to substitute,ns,imperativo,sustitu<em>y</em>amos,,true,,
"sustituir, vs, imperativo",sustituir,zastępować,to substitute,vs,imperativo,sustituid,,false,,
"sustituir, ustedes, imperativo",sustituir,zastępować,to substitute,uds,imperativo,sustitu<em>y</em>an,,true,,
"sustituir, yo, futuro",sustituir,zastępować,to substitute,yo,futuro_simple,sustituiré,,false,,
"sustituir, tú, futuro",sustituir,zastępować,to substitute,tu,futuro_simple,sustituirás,,false,,
"sustituir, él, futuro",sustituir,zastępować,to substitute,el,futuro_simple,sustituirá,,false,,
"sustituir, ns, futuro",sustituir,zastępować,to substitute,ns,futuro_simple,sustituiremos,,false,,
"sustituir, vs, futuro",sustituir,zastępować,to substitute,vs,futuro_simple,sustituiréis,,false,,
"sustituir, ellos, futuro",sustituir,zastępować,to substitute,ellos,futuro_simple,sustituirán,,false,,
"tener, yo, presente",tener,mieć,to have,yo,presente,ten<em>g</em>o,mam,true,,conjugation::po-polsku conjugation::basic-verb
"tener, tú, presente",tener,mieć,to have,tu,presente,t<em>i</em>enes,masz,true,,conjugation::po-polsku conjugation::basic-verb
"tener, él, presente",tener,mieć,to have,el,presente,t<em>i</em>ene,ma,true,,conjugation::po-polsku conjugation::basic-verb
"tener, ns, presente",tener,mieć,to have,ns,presente,tenemos,mamy,false,,conjugation::po-polsku conjugation::basic-verb
"tener, vs, presente",tener,mieć,to have,vs,presente,tenéis,macie,false,,conjugation::po-polsku conjugation::basic-verb
"tener, ellos, presente",tener,mieć,to have,ellos,presente,t<em>i</em>enen,mają,true,,conjugation::po-polsku conjugation::basic-verb
"tener, yo, pret. indefinido",tener,mieć,to have,yo,pret_indefinido,t<em>uve</em>,miałem,true,,conjugation::po-polsku conjugation::basic-verb
"tener, tú, pret. indefinido",tener,mieć,to have,tu,pret_indefinido,t<em>uv</em>iste,miałeś,true,,conjugation::po-polsku conjugation::basic-verb
"tener, él, pret. indefinido",tener,mieć,to have,el,pret_indefinido,t<em>uvo</em>,miał,true,,conjugation::po-polsku conjugation::basic-verb
"tener, ns, pret. indefinido",tener,mieć,to have,ns,pret_indefinido,t<em>uv</em>imos,mieliśmy,true,,conjugation::po-polsku conjugation::basic-verb
"tener, vs, pret. indefinido",tener,mieć,to have,vs,pret_indefinido,t<em>uv</em>isteis,mieliście,true,,conjugation::po-polsku conjugation::basic-verb
"tener, ellos, pret. indefinido",tener,mieć,to have,ellos,pret_indefinido,t<em>uv</em>ieron,mieli,true,,conjugation::po-polsku conjugation::basic-verb
"tener, yo, pret. perfecto",tener,mieć,to have,yo,pret_perfecto,he tenido,,false,,conjugation::basic-verb
"tener, tú, pret. perfecto",tener,mieć,to have,tu,pret_perfecto,has tenido,,false,,conjugation::basic-verb
"tener, él, pret. perfecto",tener,mieć,to have,el,pret_perfecto,ha tenido,,false,,conjugation::basic-verb
"tener, ns, pret. perfecto",tener,mieć,to have,ns,pret_perfecto,hemos tenido,,false,,conjugation::basic-verb
"tener, vs, pret. perfecto",tener,mieć,to have,vs,pret_perfecto,habéis tenido,,false,,conjugation::basic-verb
"tener, ellos, pret. perfecto",tener,mieć,to have,ellos,pret_perfecto,han tenido,,false,,conjugation::basic-verb
"tener, yo, presente progresivo",tener,mieć,to have,yo,presente_progresivo,estoy teniendo,,false,,conjugation::basic-verb
"tener, tú, presente progresivo",tener,mieć,to have,tu,presente_progresivo,estás teniendo,,false,,conjugation::basic-verb
"tener, él, presente progresivo",tener,mieć,to have,el,presente_progresivo,está teniendo,,false,,conjugation::basic-verb
"tener, ns, presente progresivo",tener,mieć,to have,ns,presente_progresivo,estamos teniendo,,false,,conjugation::basic-verb
"tener, vs, presente progresivo",tener,mieć,to have,vs,presente_progresivo,estáis teniendo,,false,,conjugation::basic-verb
"tener, ellos, presente progresivo",tener,mieć,to have,ellos,presente_progresivo,están teniendo,,false,,conjugation::basic-verb
"tener, yo, pretérito imperfecto",tener,mieć,to have,yo,pret_imperfecto,tenía,,false,,conjugation::basic-verb
"tener, tú, pretérito imperfecto",tener,mieć,to have,tu,pret_imperfecto,tenías,,false,,conjugation::basic-verb
"tener, él, pretérito imperfecto",tener,mieć,to have,el,pret_imperfecto,tenía,,false,,conjugation::basic-verb
"tener, ns, pretérito imperfecto",tener,mieć,to have,ns,pret_imperfecto,teníamos,,false,,conjugation::basic-verb
"tener, vs, pretérito imperfecto",tener,mieć,to have,vs,pret_imperfecto,teníais,,false,,conjugation::basic-verb
"tener, ellos, pretérito imperfecto",tener,mieć,to have,ellos,pret_imperfecto,tenían,,false,,conjugation::basic-verb
"tener, tú, imperativo",tener,mieć,to have,tu,imperativo,te<em>n</em>,,true,,conjugation::basic-verb
"tener, usted, imperativo",tener,mieć,to have,ud,imperativo,ten<em>g</em>a,,true,,conjugation::basic-verb
"tener, ns, imperativo",tener,mieć,to have,ns,imperativo,ten<em>g</em>amos,,true,,conjugation::basic-verb
"tener, vs, imperativo",tener,mieć,to have,vs,imperativo,tened,,false,,conjugation::basic-verb
"tener, ustedes, imperativo",tener,mieć,to have,uds,imperativo,ten<em>g</em>an,,true,,conjugation::basic-verb
"tener, yo, futuro",tener,mieć,to have,yo,futuro_simple,ten<em>dr</em>é,,true,,conjugation::basic-verb
"tener, tú, futuro",tener,mieć,to have,tu,futuro_simple,ten<em>dr</em>ás,,true,,conjugation::basic-verb
"tener, él, futuro",tener,mieć,to have,el,futuro_simple,ten<em>dr</em>á,,true,,conjugation::basic-verb
"tener, ns, futuro",tener,mieć,to have,ns,futuro_simple,ten<em>dr</em>emos,,true,,conjugation::basic-verb
"tener, vs, futuro",tener,mieć,to have,vs,futuro_simple,ten<em>dr</em>éis,,true,,conjugation::basic-verb
"tener, ellos, futuro",tener,mieć,to have,ellos,futuro_simple,ten<em>dr</em>án,,true,,conjugation::basic-verb
"tocar, yo, presente",tocar,dotykać,to touch,yo,presente,toco,,false,,
"tocar, tú, presente",tocar,dotykać,to touch,tu,presente,tocas,,false,,
"tocar, él, presente",tocar,dotykać,to touch,el,presente,toca,,false,,
"tocar, ns, presente",tocar,dotykać,to touch,ns,presente,tocamos,,false,,
"tocar, vs, presente",tocar,dotykać,to touch,vs,presente,tocáis,,false,,
"tocar, ellos, presente",tocar,dotykać,to touch,ellos,presente,tocan,,false,,
"tocar, yo, pret. indefinido",tocar,dotykać,to touch,yo,pret_indefinido,to<em>qu</em>é,,true,,
"tocar, tú, pret. indefinido",tocar,dotykać,to touch,tu,pret_indefinido,tocaste,,false,,
"tocar, él, pret. indefinido",tocar,dotykać,to touch,el,pret_indefinido,tocó,,false,,
"tocar, ns, pret. indefinido",tocar,dotykać,to touch,ns,pret_indefinido,tocamos,,false,,
"tocar, vs, pret. indefinido",tocar,dotykać,to touch,vs,pret_indefinido,tocasteis,,false,,
"tocar, ellos, pret. indefinido",tocar,dotykać,to touch,ellos,pret_indefinido,tocaron,,false,,
"tocar, yo, pret. perfecto",tocar,dotykać,to touch,yo,pret_perfecto,he tocado,,false,,
"tocar, tú, pret. perfecto",tocar,dotykać,to touch,tu,pret_perfecto,has tocado,,false,,
"tocar, él, pret. perfecto",tocar,dotykać,to touch,el,pret_perfecto,ha tocado,,false,,
"tocar, ns, pret. perfecto",tocar,dotykać,to touch,ns,pret_perfecto,hemos tocado,,false,,
"tocar, vs, pret. perfecto",tocar,dotykać,to touch,vs,pret_perfecto,habéis tocado,,false,,
"tocar, ellos, pret. perfecto",tocar,dotykać,to touch,ellos,pret_perfecto,han tocado,,false,,
"tocar, yo, presente progresivo",tocar,dotykać,to touch,yo,presente_progresivo,estoy tocando,,false,,
"tocar, tú, presente progresivo",tocar,dotykać,to touch,tu,presente_progresivo,estás tocando,,false,,
"tocar, él, presente progresivo",tocar,dotykać,to touch,el,presente_progresivo,está tocando,,false,,
"tocar, ns, presente progresivo",tocar,dotykać,to touch,ns,presente_progresivo,estamos tocando,,false,,
"tocar, vs, presente progresivo",tocar,dotykać,to touch,vs,presente_progresivo,estáis tocando,,false,,
"tocar, ellos, presente progresivo",tocar,dotykać,to touch,ellos,presente_progresivo,están tocando,,false,,
"tocar, yo, pretérito imperfecto",tocar,dotykać,to touch,yo,pret_imperfecto,tocaba,,false,,
"tocar, tú, pretérito imperfecto",tocar,dotykać,to touch,tu,pret_imperfecto,tocabas,,false,,
"tocar, él, pretérito imperfecto",tocar,dotykać,to touch,el,pret_imperfecto,tocaba,,false,,
"tocar, ns, pretérito imperfecto",tocar,dotykać,to touch,ns,pret_imperfecto,tocábamos,,false,,
"tocar, vs, pretérito imperfecto",tocar,dotykać,to touch,vs,pret_imperfecto,tocabais,,false,,
"tocar, ellos, pretérito imperfecto",tocar,dotykać,to touch,ellos,pret_imperfecto,tocaban,,false,,
"tocar, tú, imperativo",tocar,dotykać,to touch,tu,imperativo,toca,,false,,
"tocar, usted, imperativo",tocar,dotykać,to touch,ud,imperativo,to<em>qu</em>e,,true,,
"tocar, ns, imperativo",tocar,dotykać,to touch,ns,imperativo,to<em>qu</em>emos,,true,,
"tocar, vs, imperativo",tocar,dotykać,to touch,vs,imperativo,tocad,,false,,
"tocar, ustedes, imperativo",tocar,dotykać,to touch,uds,imperativo,to<em>qu</em>en,,true,,
"tocar, yo, futuro",tocar,dotykać,to touch,yo,futuro_simple,tocaré,,false,,
"tocar, tú, futuro",tocar,dotykać,to touch,tu,futuro_simple,tocarás,,false,,
"tocar, él, futuro",tocar,dotykać,to touch,el,futuro_simple,tocará,,false,,
"tocar, ns, futuro",tocar,dotykać,to touch,ns,futuro_simple,tocaremos,,false,,
"tocar, vs, futuro",tocar,dotykać,to touch,vs,futuro_simple,tocaréis,,false,,
"tocar, ellos, futuro",tocar,dotykać,to touch,ellos,futuro_simple,tocarán,,false,,
"trabajar, yo, presente",trabajar,pracować,to work,yo,presente,trabajo,,false,,conjugation::basic-verb
